Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
24;2021-06-18T16:03:30.897Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
24;2021-06-18T16:03:31.815Z;Map;Map Enter View;Entered the Map view;2;2;4
24;2021-06-18T16:03:32.466Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
24;2021-06-18T16:03:33.179Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:33.270Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:33.467Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:35.667Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:35.767Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:36.269Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:37.119Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:37.215Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:37.418Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:39.219Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:39.270Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:40.323Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:40.966Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:41.017Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:43.020Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:43.568Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
24;2021-06-18T16:03:43.570Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
