Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
37;2021-07-03T17:09:45.116Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
37;2021-07-03T17:09:47.633Z;Map;Map Enter View;Entered the Map view;2;2;4
37;2021-07-03T17:09:55.502Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
37;2021-07-03T17:09:56.786Z;Map;Map Enter View;Entered the Map view;2;2;4
37;2021-07-03T17:10:00.340Z;Visualization;Visualization Start Interaction;The user entered the visualization through the main menu;2;2;4
37;2021-07-03T17:10:00.542Z;Map;Map Enter View;Entered the Map view;2;2;4
37;2021-07-03T17:10:10.517Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
37;2021-07-03T17:10:11.645Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:13.492Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:13.495Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:13.838Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:13.903Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:15.338Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:16.787Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:17.088Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:18.241Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:18.336Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:19.391Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:19.453Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:19.785Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:19.835Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:21.391Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:22.538Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:22.586Z;Map;Map Enter View;Entered the Map view;2;2;4
37;2021-07-03T17:10:23.040Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
37;2021-07-03T17:10:25.639Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
37;2021-07-03T17:10:26.435Z;Map;Map Enter View;Entered the Map view;2;2;4
37;2021-07-03T17:10:26.536Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
37;2021-07-03T17:10:27.041Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:27.387Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:27.939Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:28.985Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:29.088Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:29.988Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
37;2021-07-03T17:10:30.235Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
