Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
35;2021-07-03T15:19:19.001Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
35;2021-07-03T15:19:19.766Z;Map;Map Enter View;Entered the Map view;2;2;4
35;2021-07-03T15:19:21.516Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
35;2021-07-03T15:19:21.826Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:21.875Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:23.566Z;Map;Map Enter View;Entered the Map view;2;2;4
35;2021-07-03T15:19:23.578Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
35;2021-07-03T15:19:23.625Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
35;2021-07-03T15:19:23.726Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
35;2021-07-03T15:19:23.775Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
35;2021-07-03T15:19:24.970Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
35;2021-07-03T15:19:25.174Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
35;2021-07-03T15:19:28.066Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
35;2021-07-03T15:19:28.268Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:28.366Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.118Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.174Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.175Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.225Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.225Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.375Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:29.376Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:30.919Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:30.920Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:33.169Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:33.224Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:34.668Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:35.217Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:35.517Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:36.865Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:37.517Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
35;2021-07-03T15:19:37.574Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
