Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
25;2021-06-19T14:16:08.059Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
25;2021-06-19T14:16:09.284Z;Map;Map Enter View;Entered the Map view;2;2;4
25;2021-06-19T14:16:09.832Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
25;2021-06-19T14:16:11.046Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:13.593Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:13.747Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:16.686Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:16.783Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:18.640Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:19.097Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:19.232Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:19.344Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:19.785Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:23.038Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:23.434Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:24.686Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:24.934Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:27.034Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:27.095Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:28.234Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:28.334Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:29.235Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:29.535Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:30.734Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:30.795Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:30.895Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:30.996Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:31.535Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:31.596Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:31.695Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:31.696Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:34.234Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:34.295Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:34.365Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:34.645Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:35.283Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
25;2021-06-19T14:16:35.434Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
