Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
19;2021-06-17T13:14:58.727Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
19;2021-06-17T13:14:59.950Z;Map;Map Enter View;Entered the Map view;2;2;4
19;2021-06-17T13:15:00.050Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
19;2021-06-17T13:15:00.249Z;Map;Map Enter View;Entered the Map view;2;2;4
19;2021-06-17T13:15:00.699Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
19;2021-06-17T13:15:01.009Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:01.067Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:01.313Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:02.853Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:02.913Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:04.353Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:04.802Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:04.850Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:07.155Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:07.363Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:07.513Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:08.652Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:08.654Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:08.713Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:08.799Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:10.251Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:10.752Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:10.754Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:10.812Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:11.151Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:12.101Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:12.163Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:12.462Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:13.452Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:14.751Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
19;2021-06-17T13:15:14.813Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
