Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
50;2021-07-10T15:17:24.016Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
50;2021-07-10T15:17:25.636Z;Map;Map Enter View;Entered the Map view;1;1;3
50;2021-07-10T15:17:27.238Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
50;2021-07-10T15:17:28.722Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:28.789Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:29.291Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:29.339Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:30.788Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:31.038Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:32.285Z;Map;Map Enter View;Entered the Map view;1;1;3
50;2021-07-10T15:17:33.688Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
50;2021-07-10T15:17:34.434Z;Map;Map Enter View;Entered the Map view;1;1;3
50;2021-07-10T15:17:36.488Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
50;2021-07-10T15:17:37.137Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:42.396Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:42.488Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:44.338Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:44.538Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:45.738Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:45.840Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:48.240Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:48.490Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:48.537Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:51.290Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:51.389Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:51.538Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:53.038Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:55.087Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:55.089Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:55.140Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:55.140Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:56.492Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:57.738Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:57.941Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:58.040Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:17:58.192Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:00.037Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:01.538Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:01.787Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:03.589Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:04.237Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:05.290Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
50;2021-07-10T15:18:05.340Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
