Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
6;2021-05-31T13:15:58.657Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
6;2021-05-31T13:16:16.900Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:16:16.989Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
6;2021-05-31T13:16:17.025Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:17.046Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:21.410Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:21.426Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:21.833Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:23.078Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:23.133Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:23.378Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:30.082Z;Calendar;Calendar Circle Click Remove;Unselected a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:30.429Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:31.227Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:31.276Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:31.534Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:35.627Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:39.877Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:39.981Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:40.083Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:40.283Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:46.327Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:47.327Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:47.330Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:47.383Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:16:47.388Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:16:47.975Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:16:59.575Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:17:00.674Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
6;2021-05-31T13:17:00.733Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:00.832Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:01.476Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:02.177Z;Calendar;Calendar Circle Click Remove;Unselected a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:02.929Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:02.983Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:05.677Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:06.977Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:06.977Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:17:07.574Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:19.675Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:17:21.924Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
6;2021-05-31T13:17:22.528Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:25.078Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:27.026Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:27.028Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:27.182Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:27.232Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:17:27.624Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:30.824Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:17:31.178Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
6;2021-05-31T13:17:31.927Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:34.477Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:35.877Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:35.927Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:40.777Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:41.035Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:17:41.074Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:17:41.731Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:42.075Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:42.176Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:42.226Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:42.276Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:42.376Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:42.426Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:43.726Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:44.877Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:44.926Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:44.975Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:46.876Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:47.976Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:48.076Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:48.125Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:48.176Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:51.426Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:58.577Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:58.677Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:58.726Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:58.781Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:59.526Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:17:59.581Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:18:02.876Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:18:03.275Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
6;2021-05-31T13:18:03.677Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:18:04.080Z;Calendar;Calendar Circle Click Remove;Unselected a circle on the Calendar view;1;1;3
6;2021-05-31T13:18:05.177Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:18:05.282Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
6;2021-05-31T13:18:08.226Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
6;2021-05-31T13:18:08.977Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
6;2021-05-31T13:18:09.027Z;Map;Map Enter View;Entered the Map view;1;1;3
6;2021-05-31T13:18:09.525Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
6;2021-05-31T13:18:11.675Z;Map;Map Enter View;Entered the Map view;1;1;3
