Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
72;2021-08-06T14:15:25.077Z;Visualization;Visualization Start First Task;The user started the first task;3;1;4
72;2021-08-06T14:15:25.545Z;Map;Map Enter View;Entered the Map view;3;1;4
72;2021-08-06T14:15:25.646Z;Calendar;Calendar Enter View;Entered the Calendar view;3;1;4
72;2021-08-06T14:15:30.950Z;Map;Map Enter View;Entered the Map view;3;1;4
72;2021-08-06T14:15:50.231Z;Calendar;Calendar Enter View;Entered the Calendar view;3;1;4
72;2021-08-06T14:15:50.448Z;Calendar;Calendar Enter View;Entered the Calendar view;3;1;4
72;2021-08-06T14:15:51.655Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;1;4
72;2021-08-06T14:15:51.707Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;1;4
72;2021-08-06T14:15:55.701Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;1;4
72;2021-08-06T14:15:58.899Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;1;4
72;2021-08-06T14:15:59.047Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;1;4
72;2021-08-06T14:16:04.999Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;1;4
72;2021-08-06T14:16:05.057Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;1;4
72;2021-08-06T14:16:07.850Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;1;4
72;2021-08-06T14:16:08.049Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;1;4
72;2021-08-06T14:16:10.249Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;1;4
72;2021-08-06T14:16:10.308Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;1;4
