Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
45;2021-07-07T13:23:57.081Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
45;2021-07-07T13:23:58.896Z;Map;Map Enter View;Entered the Map view;2;2;4
45;2021-07-07T13:23:59.597Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
45;2021-07-07T13:23:59.757Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:23:59.797Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:23:59.798Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:23:59.949Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:00.147Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:02.201Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:02.297Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:04.453Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:05.050Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:05.249Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:13.454Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:13.799Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:13.848Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:15.898Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:15.900Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:17.050Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:17.052Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:17.199Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:17.499Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:18.549Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:18.551Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:20.651Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:20.698Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:21.854Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:21.897Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:22.548Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:23.549Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:23.598Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:24.799Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:24.897Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:25.899Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:26.198Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:27.251Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:27.798Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:28.950Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:28.951Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:29.349Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:29.515Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:29.947Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:30.749Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:30.815Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:31.798Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:31.799Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:32.149Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:32.299Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:33.648Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:34.499Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
45;2021-07-07T13:24:34.601Z;Map;Map Enter View;Entered the Map view;2;2;4
45;2021-07-07T13:24:34.650Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
45;2021-07-07T13:24:53.306Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
45;2021-07-07T13:25:05.150Z;Map;Map Enter View;Entered the Map view;2;2;4
