Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
48;2021-07-10T13:13:48.091Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
48;2021-07-10T13:13:49.069Z;Map;Map Enter View;Entered the Map view;1;1;3
48;2021-07-10T13:13:49.206Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
48;2021-07-10T13:13:49.309Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
48;2021-07-10T13:13:49.420Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
48;2021-07-10T13:13:49.469Z;Map;Map Enter View;Entered the Map view;1;1;3
48;2021-07-10T13:13:50.017Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:13:50.071Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:13:56.659Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:13:56.771Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:13:57.071Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:00.191Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
48;2021-07-10T13:14:00.195Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:01.011Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:01.108Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:01.270Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
48;2021-07-10T13:14:01.955Z;Map;Map Enter View;Entered the Map view;1;1;3
48;2021-07-10T13:14:02.709Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:04.766Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
48;2021-07-10T13:14:05.608Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:06.010Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:07.959Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:08.321Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:08.369Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:08.857Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:10.687Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:10.770Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:11.557Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:13.258Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:13.857Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:14.008Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:14.220Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:15.557Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
48;2021-07-10T13:14:16.357Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:16.457Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:16.873Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:16.920Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:20.108Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
48;2021-07-10T13:14:20.757Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:20.871Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:23.157Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:24.856Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:25.308Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:25.906Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
48;2021-07-10T13:14:26.907Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
48;2021-07-10T13:14:28.208Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
