Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
18;2021-06-16T16:16:43.036Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
18;2021-06-16T16:16:44.359Z;Map;Map Enter View;Entered the Map view;1;1;3
18;2021-06-16T16:16:51.212Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
18;2021-06-16T16:16:51.770Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
18;2021-06-16T16:16:56.270Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
18;2021-06-16T16:16:56.274Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:00.111Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:00.214Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:02.761Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:03.011Z;Map;Map Enter View;Entered the Map view;1;1;3
18;2021-06-16T16:17:03.315Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
18;2021-06-16T16:17:03.363Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
18;2021-06-16T16:17:03.808Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
18;2021-06-16T16:17:03.909Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.014Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.065Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.163Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.263Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.509Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.859Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;1;1;3
18;2021-06-16T16:17:04.912Z;Map;Map Enter View;Entered the Map view;1;1;3
18;2021-06-16T16:17:06.517Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
18;2021-06-16T16:17:06.563Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
18;2021-06-16T16:17:07.864Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
18;2021-06-16T16:17:07.914Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
18;2021-06-16T16:17:08.063Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
18;2021-06-16T16:17:08.114Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
