Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
32;2021-06-30T13:21:41.794Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
32;2021-06-30T13:21:43.211Z;Map;Map Enter View;Entered the Map view;2;2;4
32;2021-06-30T13:21:46.665Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
32;2021-06-30T13:21:46.910Z;Map;Map Enter View;Entered the Map view;2;2;4
32;2021-06-30T13:21:49.762Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
32;2021-06-30T13:21:49.811Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
32;2021-06-30T13:21:49.913Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
32;2021-06-30T13:21:49.962Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
32;2021-06-30T13:21:50.012Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
32;2021-06-30T13:21:51.011Z;Map;Map Enter View;Entered the Map view;2;2;4
32;2021-06-30T13:21:56.201Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.213Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.427Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.474Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.611Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.674Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.823Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:56.961Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:21:58.963Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:59.074Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:21:59.224Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:59.324Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:21:59.374Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:00.214Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:01.714Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:03.170Z;Map;Map Circle Click Add;Selected a circle on the Map view;2;2;4
32;2021-06-30T13:22:03.664Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:03.712Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:05.162Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:05.223Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:05.273Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:05.863Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:07.015Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:07.124Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:07.324Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:07.372Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:08.616Z;Map;Map Circle Click Add;Selected a circle on the Map view;2;2;4
32;2021-06-30T13:22:08.913Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:09.816Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:10.913Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:11.413Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:12.663Z;Map;Map Circle Click Add;Selected a circle on the Map view;2;2;4
32;2021-06-30T13:22:12.975Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:13.073Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:14.363Z;Map;Map Circle Click Add;Selected a circle on the Map view;2;2;4
32;2021-06-30T13:22:14.624Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:15.162Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:16.463Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:16.774Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:16.873Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:17.175Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:18.864Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:19.366Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
32;2021-06-30T13:22:21.161Z;Map;Map Enter View;Entered the Map view;2;2;4
32;2021-06-30T13:22:21.661Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
32;2021-06-30T13:22:21.862Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
32;2021-06-30T13:22:21.914Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
32;2021-06-30T13:22:22.561Z;Map;Map Enter View;Entered the Map view;2;2;4
32;2021-06-30T13:22:23.162Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:23.224Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:23.611Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
32;2021-06-30T13:22:32.816Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
32;2021-06-30T13:22:33.562Z;Map;Map Enter View;Entered the Map view;2;2;4
32;2021-06-30T13:22:34.216Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:34.275Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:34.817Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:35.965Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:36.225Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;2;2;4
32;2021-06-30T13:22:36.965Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
32;2021-06-30T13:22:37.462Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;2;2;4
