Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
46;2021-07-07T16:57:10.058Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
46;2021-07-07T16:57:11.481Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:57:14.277Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:57:21.886Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:23.929Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:24.290Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:25.824Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:25.873Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:27.928Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:28.089Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:31.108Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:57:32.375Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:34.426Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:57:36.226Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:37.476Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:40.421Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:57:41.076Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:41.189Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:42.625Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:42.738Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:43.075Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:43.189Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:45.026Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:57:45.388Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:45.473Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:47.126Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:47.274Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:47.322Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:47.623Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:49.626Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:49.787Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:50.775Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:50.988Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:51.275Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:52.374Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:57:53.075Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:53.875Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:55.223Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:57:55.975Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:57:57.378Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:58:01.381Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
46;2021-07-07T16:58:20.727Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;1;1;3
46;2021-07-07T16:58:21.286Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:58:21.621Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
46;2021-07-07T16:58:26.275Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;1;1;3
46;2021-07-07T16:58:41.923Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:58:42.870Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
46;2021-07-07T16:58:48.923Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:58:51.620Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
46;2021-07-07T16:58:54.828Z;Overview;Overview Remove All Button Click;Click the Overview Remove All Button;1;1;3
46;2021-07-07T16:58:55.571Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:58:57.724Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
46;2021-07-07T16:58:57.920Z;Map;Map Enter View;Entered the Map view;1;1;3
46;2021-07-07T16:58:58.920Z;Visualization;Visualization End First Task;The user ended the first task;1;1;3
46;2021-07-07T16:59:09.676Z;Visualization;Visualization Start Second Task;The user started the second task;1;1;3
46;2021-07-07T16:59:29.676Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:29.838Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:30.423Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:30.487Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:30.638Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:35.975Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:36.375Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:38.548Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:59:39.275Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:40.475Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:40.941Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:41.977Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:42.275Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:42.775Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:42.988Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:43.137Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:43.438Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
46;2021-07-07T16:59:44.176Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
46;2021-07-07T16:59:44.574Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
46;2021-07-07T16:59:44.738Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
