Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
31;2021-06-22T16:13:46.623Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
31;2021-06-22T16:13:47.144Z;Map;Map Enter View;Entered the Map view;2;2;4
31;2021-06-22T16:13:48.046Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
31;2021-06-22T16:13:50.056Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:50.099Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:50.597Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:51.096Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:51.496Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:52.749Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:53.196Z;Calendar;Calendar Circle Click Remove;Unselected a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:54.296Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:54.898Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:54.901Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:54.948Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:54.949Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:55.344Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:55.797Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:56.597Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:13:56.643Z;Map;Map Enter View;Entered the Map view;2;2;4
31;2021-06-22T16:13:56.700Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
31;2021-06-22T16:13:57.745Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
31;2021-06-22T16:13:58.044Z;Map;Map Enter View;Entered the Map view;2;2;4
31;2021-06-22T16:13:58.245Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
31;2021-06-22T16:13:59.296Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:00.847Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:01.247Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:03.546Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:03.994Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:04.046Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:05.897Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:06.399Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:10.096Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:10.596Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:10.748Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
31;2021-06-22T16:14:12.797Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
