Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
27;2021-06-21T13:18:39.530Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
27;2021-06-21T13:18:40.645Z;Map;Map Enter View;Entered the Map view;1;1;3
27;2021-06-21T13:18:55.214Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:18:57.112Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:18:58.299Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:18:59.804Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:19:00.699Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:19:00.803Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:19:00.903Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:19:02.300Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:19:03.249Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:19:05.005Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
27;2021-06-21T13:19:05.953Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:19:06.848Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:19:08.303Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:19:09.098Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
27;2021-06-21T13:19:10.502Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
27;2021-06-21T13:19:11.054Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
27;2021-06-21T13:19:12.154Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
