Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
10;2021-06-01T16:14:30.396Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
10;2021-06-01T16:14:31.112Z;Map;Map Enter View;Entered the Map view;2;2;4
10;2021-06-01T16:14:43.167Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
10;2021-06-01T16:14:43.205Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:45.460Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:45.460Z;Map;Map Enter View;Entered the Map view;2;2;4
10;2021-06-01T16:14:45.481Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
10;2021-06-01T16:14:46.262Z;Map;Map Enter View;Entered the Map view;2;2;4
10;2021-06-01T16:14:46.314Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
10;2021-06-01T16:14:46.822Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:48.665Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:48.967Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:49.265Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:50.616Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:52.249Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:54.565Z;Calendar;Calendar Circle Click Remove;Unselected a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:55.115Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:55.118Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:55.366Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:14:56.715Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:04.664Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:05.366Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:05.514Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:07.914Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:08.366Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:08.466Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:10.815Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:13.614Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:13.662Z;Map;Map Enter View;Entered the Map view;2;2;4
10;2021-06-01T16:15:13.819Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
10;2021-06-01T16:15:24.967Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
10;2021-06-01T16:15:28.366Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
10;2021-06-01T16:15:28.862Z;Map;Map Enter View;Entered the Map view;2;2;4
10;2021-06-01T16:15:29.464Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
10;2021-06-01T16:15:30.866Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:34.901Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:36.065Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
10;2021-06-01T16:15:36.114Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
