Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
40;2021-07-05T15:04:39.669Z;Visualization;Visualization Start First Task;The user started the first task;2;2;4
40;2021-07-05T15:04:40.437Z;Map;Map Enter View;Entered the Map view;2;2;4
40;2021-07-05T15:04:43.892Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
40;2021-07-05T15:04:44.547Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:47.695Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:47.752Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:49.289Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:49.549Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:49.600Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:50.838Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:51.049Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:51.050Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:52.140Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:52.142Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:53.188Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:53.250Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:53.600Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:54.441Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:54.740Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:54.938Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:55.487Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:55.850Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:56.040Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:57.139Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:58.288Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:58.449Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:58.548Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:04:59.539Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:00.089Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:01.340Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:01.540Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:03.142Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:03.301Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:04.289Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:05.589Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:05.790Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:06.989Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:08.239Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:05:08.299Z;Map;Map Enter View;Entered the Map view;2;2;4
40;2021-07-05T15:05:08.842Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
40;2021-07-05T15:05:16.641Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
40;2021-07-05T15:05:27.287Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;2;2;4
40;2021-07-05T15:05:32.287Z;Visualization;Visualization End First Task;The user ended the first task;2;2;4
40;2021-07-05T15:06:07.643Z;Visualization;Visualization Start Second Task;The user started the second task;2;2;4
40;2021-07-05T15:06:09.842Z;Overview;Overview Remove All Button Click;Click the Overview Remove All Button;2;2;4
40;2021-07-05T15:06:10.988Z;Map;Map Enter View;Entered the Map view;2;2;4
40;2021-07-05T15:06:11.643Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
40;2021-07-05T15:06:11.789Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:11.899Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:11.901Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:20.691Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:20.693Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:25.323Z;Calendar;Calendar Circle Click Add;Selected a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:26.140Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:26.197Z;Map;Map Enter View;Entered the Map view;2;2;4
40;2021-07-05T15:06:26.298Z;Overview;Overview Enter View;Entered the Overview tab;2;2;4
40;2021-07-05T15:06:28.838Z;Map;Map Enter View;Entered the Map view;2;2;4
40;2021-07-05T15:06:28.987Z;Calendar;Calendar Enter View;Entered the Calendar view;2;2;4
40;2021-07-05T15:06:29.440Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:29.590Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:30.390Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:30.640Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:30.749Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:31.842Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;2;2;4
40;2021-07-05T15:06:32.392Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;2;2;4
