Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
67;2021-07-27T18:28:01.835Z;Visualization;Visualization Start First Task;The user started the first task;3;2;3
67;2021-07-27T18:28:02.560Z;Map;Map Enter View;Entered the Map view;3;2;3
67;2021-07-27T18:28:03.969Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;3;2;3
67;2021-07-27T18:28:04.127Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;3;2;3
67;2021-07-27T18:28:04.226Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;3;2;3
67;2021-07-27T18:28:04.361Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;3;2;3
67;2021-07-27T18:28:05.911Z;Calendar;Calendar Enter View;Entered the Calendar view;3;2;3
67;2021-07-27T18:28:06.914Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:08.565Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:08.625Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:08.725Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:09.012Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:10.212Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:10.864Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:12.062Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:12.124Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:15.362Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:15.364Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:15.427Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:15.428Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:15.574Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:16.712Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:19.162Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:19.313Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:22.662Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:22.664Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:24.713Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:24.875Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:26.463Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:26.612Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:27.511Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:27.513Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:30.863Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:30.924Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:32.462Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:32.562Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:32.725Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:32.911Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:33.262Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:33.264Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:33.375Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:34.965Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:39.063Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:39.225Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:39.324Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:40.714Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:42.663Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:42.813Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:42.874Z;Calendar;Calendar Circle Leave;Hovered the cursor out of a circle on the Calendar view;3;2;3
67;2021-07-27T18:28:43.076Z;Calendar;Calendar Circle Enter;Hovered the cursor into a circle on the Calendar view;3;2;3
