Identifier;Time Stamp;Idiom;Type of Interaction;Description;Condition;Task 1;Task 2
20;2021-06-17T14:18:02.460Z;Visualization;Visualization Start First Task;The user started the first task;1;1;3
20;2021-06-17T14:18:05.183Z;Map;Map Enter View;Entered the Map view;1;1;3
20;2021-06-17T14:18:10.009Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:10.097Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:17.987Z;Calendar;Calendar Enter View;Entered the Calendar view;1;1;3
20;2021-06-17T14:18:18.232Z;Map;Map Enter View;Entered the Map view;1;1;3
20;2021-06-17T14:18:24.134Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:24.936Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
20;2021-06-17T14:18:26.135Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:26.882Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
20;2021-06-17T14:18:27.081Z;Map;Map Enter View;Entered the Map view;1;1;3
20;2021-06-17T14:18:28.087Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:30.883Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:31.032Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
20;2021-06-17T14:18:32.136Z;Overview;Overview Remove Button Click;Click the Overview Remove Button;1;1;3
20;2021-06-17T14:18:32.494Z;Map;Map Enter View;Entered the Map view;1;1;3
20;2021-06-17T14:18:33.785Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:35.587Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:36.235Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:38.187Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:39.734Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:41.335Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:41.395Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:43.585Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
20;2021-06-17T14:18:44.535Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:44.883Z;Overview;Overview Enter View;Entered the Overview tab;1;1;3
20;2021-06-17T14:18:45.032Z;Map;Map Enter View;Entered the Map view;1;1;3
20;2021-06-17T14:18:45.835Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:48.340Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
20;2021-06-17T14:18:48.695Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:49.885Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:49.995Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:50.536Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:51.936Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:53.383Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:54.335Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:54.395Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:54.545Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:54.593Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:54.833Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:56.585Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:18:56.845Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:18:58.334Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:19:00.786Z;Map;Map Circle Click Add;Selected a circle on the Map view;1;1;3
20;2021-06-17T14:19:01.196Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:19:01.334Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:19:03.534Z;Map;Map Circle Leave;Hovered the cursor out of a circle on the Map view;1;1;3
20;2021-06-17T14:19:03.689Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
20;2021-06-17T14:19:03.795Z;Map;Map Circle Enter;Hovered the cursor into a circle on the Map view;1;1;3
